Date,Close_TATAMOTORS.NS,High_TATAMOTORS.NS,Low_TATAMOTORS.NS,Open_TATAMOTORS.NS,Volume_TATAMOTORS.NS,Close_TCS.NS,High_TCS.NS,Low_TCS.NS,Open_TCS.NS,Volume_TCS.NS,Close_PEP,High_PEP,Low_PEP,Open_PEP,Volume_PEP,Close_HLF,High_HLF,Low_HLF,Open_HLF,Volume_HLF
,TATAMOTORS.NS_TATAMOTORS.NS,TATAMOTORS.NS_TATAMOTORS.NS,TATAMOTORS.NS_TATAMOTORS.NS,TATAMOTORS.NS_TATAMOTORS.NS,TATAMOTORS.NS_TATAMOTORS.NS,TCS.NS_TCS.NS,TCS.NS_TCS.NS,TCS.NS_TCS.NS,TCS.NS_TCS.NS,TCS.NS_TCS.NS,PEP_PEP,PEP_PEP,PEP_PEP,PEP_PEP,PEP_PEP,HLF_HLF,HLF_HLF,HLF_HLF,HLF_HLF,HLF_HLF
2012-06-20,234.8497772216797,236.23433939167427,229.16831422222126,230.12317452814293,13310576.0,507.3617248535156,515.9473278022336,503.5143939162148,515.9473278022336,1753740.0,47.965797424316406,48.195494626273366,47.5342356108692,48.12588925263339,8799900.0,23.006507873535156,23.040121911006405,22.6463559019195,22.85764439914273,2233800.0
2012-06-21,236.9982452392578,238.52603656861606,231.6987259685507,233.8949342881084,11344719.0,495.7183532714844,507.03758305478044,489.6233529658383,504.22297726840964,4155980.0,47.68040466308594,48.37646896473683,47.652561453754004,48.09108005199636,7056100.0,22.550315856933594,23.049727049307236,22.48308777946555,23.049727049307236,3962400.0
2012-06-22,235.94789123535156,239.8628481073004,231.36451739470323,233.79942600374244,12999744.0,499.525146484375,502.1373106650761,491.74951001650567,491.74951001650567,1919560.0,47.81962203979492,48.06324882764395,47.77785987527219,47.77785987527219,5330600.0,22.679973602294922,22.828837100729384,22.507100334907275,22.79042000494193,2307800.0
2012-06-25,235.08851623535156,240.5312647125213,233.94268375157458,237.18922384868574,11474845.0,492.7620849609375,501.5704476877921,490.43343734349315,500.96297439628495,1588758.0,47.7569694519043,47.847455894187995,47.401975191247054,47.42981839899947,5120700.0,22.56952476501465,22.771209000658732,22.377442970453632,22.45427532191249,2845800.0
2012-06-26,235.56593322753906,237.5711694145243,233.08328159216086,234.42010080801475,4864293.0,500.1934509277344,500.9629269113008,492.8835526745991,493.0657748702577,1109714.0,47.986671447753906,48.11892004505462,47.541190749317245,47.71520681309872,6461800.0,22.63195037841797,22.987299297437993,22.459077139185457,22.459077139185457,2010400.0
2012-06-27,228.4044189453125,237.90535232875686,227.49728695620777,236.80724828434748,9351574.0,504.8912048339844,509.7915281864722,500.65916132370364,500.65916132370364,2305862.0,48.55049133300781,48.668821005093925,47.993637695291,48.09804841618163,7553700.0,22.88165855407715,23.19378919860845,22.627149886706746,22.71358651610381,2582400.0
2012-06-28,229.50253295898438,231.0780673111911,222.24553517088643,228.0224846447048,14884028.0,509.81195068359375,511.85713104189296,500.65936073060465,504.99265149991476,1894228.0,48.446075439453125,48.59921043900228,48.10500541080685,48.3903890195172,6067200.0,22.54071617126465,22.910472504412876,22.319823348395243,22.617548537124794,2931800.0
2012-06-29,231.5077362060547,235.13623481366076,229.64574388705702,232.0329093731953,13286035.0,517.344482421875,521.2120821376662,511.4520211783707,511.634243390611,1990150.0,49.18389129638672,49.18389129638672,48.592232569669214,48.69664324559275,8886700.0,23.20819664001465,23.261017396617145,22.679972587538845,22.94888675053532,4076200.0
2012-07-02,227.21084594726562,231.5077469673309,226.8289018079547,228.9296093005735,9325132.0,510.0547180175781,517.9721383429995,508.8397716414804,517.9721383429995,2111100.0,49.25352478027344,49.274405865277245,48.7245142811242,48.96117365856823,6248000.0,23.722013473510742,23.72681469437708,23.09774851487003,23.22740346019566,3015200.0
2012-07-03,226.82888793945312,230.5051295083698,224.4894507763913,229.50251147757075,9242399.0,501.9349060058594,514.2463737291733,498.24957818561626,512.3024395594871,2227292.0,49.25352478027344,49.34401125214016,49.0168600922788,49.0168600922788,3377200.0,24.207015991210938,24.25023430383742,23.77483286494609,23.779635917364462,1667200.0
2012-07-04,225.53982543945312,230.36191437380404,224.919166213546,227.40181784358327,10654075.0,505.3569030761719,506.02513342774046,498.7557245147597,503.5952408302483,1301806.0,,,,,,,,,,
2012-07-05,229.16831970214844,229.78897891583887,223.96428673121076,225.53982100006425,11523077.0,502.4208068847656,505.35692724716864,500.2338935551653,505.35692724716864,1520876.0,48.84282302856445,49.107330820007085,48.76625554267825,49.07252548622306,4417100.0,24.687219619750977,24.826478836105803,24.192611447254407,24.211818162198508,3742200.0
2012-07-06,229.78897094726562,232.70132430178995,226.68566026002088,230.12317205074035,12442040.0,505.3163146972656,507.36149366971154,496.9129377948667,502.17770404697205,1929928.0,48.87763977050781,49.0655748093804,48.45304008987205,48.65489938972754,4578900.0,24.57677459716797,24.70162649450798,24.437515373029843,24.490337963691058,2752800.0
2012-07-09,229.9799346923828,232.31937178494886,227.44954027399967,227.44954027399967,10330684.0,510.0345764160156,512.1202445672296,503.5345925373289,504.2028230334288,1912768.0,48.71753692626953,49.023806905425424,48.508720830930564,48.81498549953751,4289200.0,24.307859420776367,24.716032802441934,24.264641105819493,24.523950995560742,1881600.0
2012-07-10,235.3749237060547,237.18917280803703,230.93479433406924,231.50771045267214,12579287.0,510.96612548828125,514.4287437743365,506.04563031042164,512.3025867935726,2517598.0,48.63401412963867,48.9263598585632,48.5296034234373,48.83587341214822,5074800.0,23.69319725036621,24.547957324400784,23.22259890444675,24.317460287531716,8614200.0
2012-07-11,230.55288696289062,235.18398911175956,228.97735265947463,233.27425368594814,8793244.0,509.589111328125,516.1498030557643,507.54393148657243,507.54393148657243,2034538.0,48.81497573852539,48.91938642059146,48.446062597700134,48.5504732797662,6239200.0,22.93928337097168,23.74122100671257,22.761608883550107,23.664388647409083,4047600.0
2012-07-12,226.11273193359375,229.93220261251463,225.15787162706764,229.6457445205568,9513820.0,500.5578308105469,506.227579703223,493.79465012022666,496.1030281091585,7859080.0,48.62009048461914,48.8080308202678,48.54352298647327,48.69665798276501,5637500.0,22.713584899902344,22.929676458018854,22.329423147599513,22.80002152314895,2528800.0
2012-07-13,225.30111694335938,227.73602562724818,223.6778395786304,225.34885996213347,8303185.0,505.9846496582031,519.9970205425749,503.39275431029637,515.8662228641833,7217154.0,49.00990295410156,49.072546208707976,48.62010323119843,48.71755183428657,4183800.0,23.12175941467285,23.150570402654374,22.675170782681022,22.71838909648113,1523400.0
2012-07-16,218.90347290039062,227.54503211648048,218.28281371479585,226.78114388805614,8741929.0,488.95538330078125,509.97397512903905,487.1532317913501,505.82290644127045,3620626.0,48.96813201904297,49.107348092597405,48.83588338735401,48.9611698877277,4543400.0,23.39067268371582,23.405080010116347,22.8480449607639,22.8480449607639,1519800.0
2012-07-17,215.70469665527344,221.8635902597178,215.0840226844625,221.43390309051665,12015166.0,480.2684631347656,495.69827706800265,475.9351233711596,493.2683835529634,6383816.0,48.95420455932617,49.30919353645933,48.42519419285519,49.16302066754286,5872300.0,23.77963638305664,24.327067132494292,23.424285602076726,23.467503915549585,2810800.0
2012-07-18,215.4130401611328,217.64883741482157,212.3023924458524,217.50301151404355,11897419.0,484.0751037597656,487.76043082914265,477.27138498838525,483.9535893603058,2975286.0,48.98900604248047,49.030773513802664,48.58529276372848,48.84283316922639,4221900.0,23.77483367919922,24.3990986233681,23.73161536509257,23.75082391176838,3000000.0
2012-07-19,218.52371215820312,220.17625085463706,217.55162439894312,218.23209032798573,6677436.0,486.3836364746094,490.02847638157976,484.05498875626716,487.19360089838057,1335352.0,49.016841888427734,49.05164722420851,48.79410154685725,48.97507973392972,4110900.0,24.16860008239746,24.264639146254257,23.70760414947731,23.947705472774746,2438400.0
2012-07-20,217.16278076171875,219.15554479340463,215.8504826135458,217.74603937499666,3940979.0,495.31341552734375,497.3180573030292,486.1000720390344,486.38353975646424,3378226.0,48.69667053222656,48.94725417063575,48.487854373919276,48.75235696532873,7628100.0,24.16860008239746,24.557563053769567,23.89968594084635,24.163797030107986,2411800.0
2012-07-23,210.01800537109375,214.8298106572527,208.99732894158277,214.73260337825164,5761220.0,492.9588623046875,498.21625838999836,487.57965297750025,490.4214994145048,2903198.0,48.265098571777344,48.65489821161654,47.986677085455774,48.425195705906745,5070600.0,23.827655792236328,23.885281431116425,23.227402459277137,23.625971551639385,2057200.0
2012-07-24,209.8235626220703,211.71911929978066,207.39336598168623,210.4554248425518,7368372.0,490.88824462890625,494.7450351262099,485.99619054339496,490.4619479613255,1648092.0,47.88226318359375,48.12588462317334,47.652560693183375,48.12588462317334,5930700.0,23.381065368652344,23.87087227051464,23.169776871150585,23.774831378258327,2459800.0
2012-07-25,207.05316162109375,209.19173668128204,205.2062083884036,207.73361255192276,6799635.0,492.5123596191406,494.0753654487139,485.9152152571508,488.79764995912205,1666030.0,48.93332290649414,49.03772830410514,48.056280392717234,48.07019934221563,8688300.0,23.193790435791016,23.702805965855415,23.049729989720852,23.42428751586887,2046400.0
2012-07-26,199.3737030029297,207.3447586347562,197.38093909497306,206.17825647249535,14572162.0,486.54425048828125,495.6990730111792,483.1949324273949,492.45124943698636,2945746.0,49.57370376586914,49.76860093382417,49.19086624985068,49.22567159150674,9457100.0,24.557565689086914,24.711230405941098,23.606764566616175,23.606764566616175,2931800.0
2012-07-27,206.9073486328125,209.3861491335619,203.35925311675584,204.62296268177926,11852257.0,497.4448547363281,499.43410725610073,488.4930201659092,493.26326158452497,1842976.0,50.297607421875,50.415937077441974,49.07949490615244,49.135176013710996,10795700.0,25.83490562438965,25.95495630278535,24.571971974755023,24.658408609746168,4058600.0
2012-07-30,215.51023864746094,216.5795335944072,209.33753211299447,210.358223425619,9094027.0,499.7588806152344,504.56970964378513,493.0805628379545,501.34220460836514,2625712.0,50.63868713378906,50.770941074476724,50.01222808651876,50.08183346720432,6198600.0,24.82167625427246,26.13743242386004,24.55276392167637,25.935746342585094,7021000.0
2012-07-31,219.9332275390625,220.6622820976214,211.0872906025396,215.8018883901588,11297966.0,504.8945617675781,507.1680287107426,497.83053448593006,501.38284207145654,1979964.0,50.6247673034668,50.70829163462015,50.29065404720321,50.3324162127799,6838800.0,26.358325958251953,27.078630009573082,25.056977078503824,26.17104719800093,12346400.0
2012-08-01,221.0025177001953,223.28691873891546,216.96838564063782,218.28069889813486,10425962.0,497.1810302734375,505.36149791602935,496.1457664198142,502.64141523848883,1295750.0,50.395042419433594,50.750036601031084,49.483194827900746,50.66650699637647,13038300.0,25.445941925048828,26.411148547791086,23.611565922447827,26.377534505276497,15916600.0
2012-08-02,216.48233032226562,220.6622729348386,215.41303535557898,219.78740750089588,5808700.0,500.4896240234375,502.0728983424213,496.10504245032575,499.33254724869,951058.0,49.977413177490234,50.297602081791325,49.73378645177221,50.19319138656196,6331400.0,25.325889587402344,25.71485257720419,24.994548573182627,25.056975433109617,3374600.0
2012-08-03,214.78118896484375,215.80188030043206,210.1151949893751,214.829792600259,7327872.0,502.1540222167969,503.5140381288375,494.5216186671347,498.5408093708627,977736.0,50.72220993041992,50.743091010752025,50.248885970877545,50.443783134709804,5431800.0,25.930946350097656,26.15664221007049,25.623616908670453,25.623616908670453,4878800.0
2012-08-06,222.65505981445312,223.52994033002383,219.78743005045146,220.17625917209654,7596745.0,498.9063720703125,506.66054192701426,497.4042237417417,505.44260793199743,1015540.0,50.450748443603516,50.77789424033377,50.43682418213854,50.71525099539066,4092200.0,25.738862991333008,26.05099546698657,25.614011100168295,25.882925261221025,1762200.0
2012-08-07,232.13282775878906,232.81329366412874,224.64780774312985,224.89082592651252,12277598.0,513.1764526367188,514.0492655916361,501.240690876155,503.00668506468986,2099154.0,50.318485260009766,50.64563630713414,50.25583671603655,50.55514455590046,4924900.0,25.263465881347656,26.05099806430038,25.11940542892451,25.916541886282513,6558800.0
2012-08-08,234.75746154785156,238.93740441797118,233.007715580288,233.44514832421174,15104047.0,507.1475830078125,514.2319272393206,506.01087459976986,513.5620537793427,1643000.0,50.51338577270508,50.60387221943111,50.151434675251814,50.179272573822026,3521400.0,24.93212127685547,25.225045193122817,24.658405906664488,25.100193307281998,2661600.0
2012-08-09,232.61886596679688,239.13179788886208,225.18245000821656,235.63230626225166,29687040.0,510.78125,514.7192169263343,507.5740137666863,507.5740137666863,1129474.0,50.214054107666016,50.46463756039585,50.0887623813011,50.408951168556634,3992700.0,24.75925064086914,25.249057590344016,24.591178605125933,24.855289710633446,2208200.0
2012-08-10,225.4740753173828,230.2858651348837,224.3075730930872,229.70262151866967,11210638.0,519.6719970703125,521.6815677220568,509.8067149159321,509.90820938436053,3082356.0,50.207122802734375,50.228009195406,49.90085808069889,50.123598474247366,3590200.0,24.43562889099121,24.836528741688905,23.653148310166124,24.826870102677983,5194600.0
2012-08-13,221.8773956298828,225.03664715052201,217.4544195139977,224.64781803928875,9158452.0,514.0900268554688,519.2865161841721,510.4159056632603,519.2865161841721,1428038.0,50.109676361083984,50.22801134909771,49.9635034694142,50.05399524322176,3949000.0,25.416149139404297,25.652826372229633,24.25208762684026,24.392161869888955,4487400.0
2012-08-14,228.4389190673828,229.31379951054248,221.14831367248038,221.14831367248038,8542236.0,514.9424438476562,516.9114270018295,511.2277356780316,511.5322191418065,1136930.0,50.28369140625,50.32545888195323,49.886934905644225,50.21408602747793,6920700.0,25.082868576049805,25.604521727359103,25.005586559465147,25.48859962375642,2582000.0
2012-08-15,,,,,,,,,,,50.54818344116211,50.589945593229245,50.033092116441864,50.123583859985104,6502100.0,25.623844146728516,25.67214656142879,24.88483470602715,24.88483470602715,2044800.0
2012-08-16,228.87635803222656,233.05630056784034,225.71709181742042,228.48751396576571,12083860.0,512.9734497070312,516.2212732510708,508.3249725249121,515.652894219293,1788292.0,51.21641540527344,51.23729648578289,50.39505927175504,50.42290248261746,8715500.0,25.62867546081543,25.875011328320973,25.237434190902082,25.619014977818328,2810600.0
2012-08-17,233.49375915527344,236.50721480109354,229.94566347263236,230.09147439176536,12816446.0,519.0833129882812,521.478592417377,513.156045788684,513.5823423903656,1287576.0,51.08416748046875,51.26514571705326,50.89623242326375,51.20945928878878,6204700.0,25.14082908630371,25.657652906558813,25.034567467381624,25.609352338189552,1957600.0
2012-08-20,,,,,,,,,,,51.042381286621094,51.15374878017432,50.72914925799825,51.000613829809495,3356800.0,24.942794799804688,25.140830086071585,24.74475951353779,25.063548068078372,1471800.0
2012-08-21,239.32623291015625,240.34692430189702,234.3686168494571,234.3686168494571,9961580.0,527.223388671875,529.8013393001917,518.4745421346144,519.6113004635389,2051576.0,50.81966018676758,51.1468112842149,50.81269805624434,51.02151948754464,3917900.0,24.778568267822266,25.0973567964591,24.681965292543243,25.06837719365934,1368200.0
2012-08-22,241.1731719970703,242.92291785747105,237.18764392389855,237.8194911819799,8780180.0,524.3814697265625,531.425177794157,522.940228069065,526.1068761479721,1134096.0,50.73613357543945,50.86838751051379,50.4368256717001,50.6456471154438,4331800.0,24.62883758544922,24.79789142523216,24.479102868392424,24.61434594021878,1392200.0
2012-08-23,238.4513702392578,241.36760355089896,236.79883153285135,240.589945332293,10646487.0,537.29150390625,538.3267675130712,524.4220225754221,524.4220225754221,2337314.0,50.5760383605957,50.80573556071629,50.46466551522246,50.77789234937298,3832100.0,24.372838973999023,24.73509877507231,24.324538404208706,24.63366647298346,1613600.0
2012-08-24,239.18043518066406,241.51342492941748,234.6602666054625,236.2155831100518,8630281.0,537.0479736328125,539.301171298245,533.0491003468095,535.8909462740202,1578938.0,50.85444259643555,50.99365860591178,50.520334794788106,50.576021198578594,3989900.0,24.276235580444336,24.54189423743469,24.198953564560398,24.392159525544546,1383600.0
2012-08-27,234.3200225830078,239.81227888235063,233.4937607024459,239.03462064182176,6697001.0,536.0736694335938,540.3161695781979,533.8611089951249,534.3482628075639,967200.0,50.9310302734375,51.27210564901516,50.76397630635958,50.819662732235514,3472200.0,24.194124221801758,24.464612198414038,24.150652972748865,24.392159502476353,1792400.0
2012-08-28,230.6747283935547,233.68816898654296,228.58474194452452,232.71609621198832,7092818.0,548.4356689453125,549.9580863865565,533.8610493962314,538.7124664858518,2266204.0,50.896217346191406,51.05630914183991,50.743082369102574,50.82660667620665,4387400.0,24.160314559936523,24.33902888419417,23.986429555772894,24.198954648334727,2008600.0
2012-08-29,226.88357543945312,230.3830670389745,225.61988096708563,230.3830670389745,6451372.0,545.3501586914062,551.3180142805812,541.980522138863,548.0701909269401,2139290.0,50.65957260131836,50.97976162862309,50.62477256323885,50.833588723367704,3770500.0,24.049222946166992,24.23276659947771,23.846356483890972,24.23276659947771,1604800.0
2012-08-30,230.1400604248047,232.5216685721789,223.38411004622694,224.6964082180276,8955071.0,555.0326538085938,563.8220845886634,537.2711220304459,543.9697568724903,3333432.0,50.241905212402344,50.52033190488025,50.17229986691973,50.47160763198767,3881300.0,23.455114364624023,24.06370999672898,23.45028320229821,23.875335202090508,1341000.0
2012-08-31,227.7584686279297,231.54958224170466,224.21037319556746,229.994250888795,6881868.0,545.5330200195312,551.724185456032,541.8386295722751,550.9122293332123,1773848.0,50.41594314575195,50.64564566518241,50.24888918187061,50.42290527649069,5234100.0,23.373001098632812,23.836693182515454,23.107344290734332,23.662810032970878,1917800.0
2012-09-03,224.45339965820312,232.71609309042944,222.26622095292424,229.60543026984203,8998041.0,543.1377563476562,550.0597023319733,541.1687726004814,548.0703998579519,1223826.0,,,,,,,,,,
2012-09-04,228.29310607910156,228.92496833559068,223.72433433579698,224.3561816004182,6006269.0,544.3555908203125,546.852365429279,536.7232341629948,541.1280855468254,1508018.0,50.450748443603516,50.589959194954695,50.09575412394331,50.4994727376314,4925900.0,24.005748748779297,24.005748748779297,23.38266147738157,23.455114171283093,1682800.0
2012-09-05,222.31483459472656,228.63335280450508,221.24553951707455,225.9115339579161,6181538.0,553.9570922851562,556.5959498152797,540.7628046345387,543.8076402462196,2028960.0,50.16883087158203,50.55452596483858,50.042602121908686,50.38622274869505,5277300.0,23.619340896606445,24.078201859205663,23.5613779990276,24.058882735894766,1444200.0
2012-09-06,226.5433807373047,228.24452313428858,218.76673834644643,220.46788074343033,9322795.0,558.4631958007812,560.2089206141532,549.5520006156439,553.7944498966725,2291684.0,50.59661865234375,50.729856280146606,50.36519832736344,50.393249762233545,5226400.0,24.07337188720703,24.107182655271544,23.643490542487942,23.802883900142263,1345600.0
2012-09-07,236.5072021484375,237.33346397932112,231.8898116473064,232.81329574427994,13411363.0,562.9697875976562,567.0702058802483,559.8031882865275,564.3095350940497,2636656.0,50.561546325683594,50.84205528697476,50.49142042292666,50.596611952193776,4609200.0,24.23759651184082,24.546724588361045,24.020240257241078,24.116843241790818,1934600.0
2012-09-10,241.9508514404297,242.87432053393186,235.82673327394266,238.3541523556849,8956200.0,556.7784423828125,561.8328976193408,554.5455636470709,561.5486833182604,1476024.0,50.37921142578125,50.554528846417064,50.32311391737773,50.491417143114454,3953300.0,24.295557022094727,24.459781539391212,24.150653469785738,24.169974434773238,1166400.0
2012-09-11,242.8257293701172,243.89502441991195,238.8402009886558,239.13182282263557,8887159.0,565.3851928710938,566.5828079811588,553.7742335997095,555.7838045966946,1274180.0,50.19688415527344,50.477393092725926,50.1127298689588,50.337135948868195,4270400.0,24.276235580444336,24.38733020566681,24.11201106637239,24.368009241058676,896800.0
2012-09-12,255.90025329589844,256.92092981494375,243.94365198684656,243.99225563061063,14929009.0,574.418212890625,576.8946684806244,564.2687641136963,567.130878934077,2114466.0,49.130958557128906,50.295068947791826,49.060832649920435,50.154811783111114,10485400.0,24.203786849975586,24.39216166505634,24.112013181311493,24.27140838948675,892800.0
2012-09-13,252.15768432617188,257.0666811928393,250.40792357228352,257.01807756033503,8498861.0,575.554931640625,578.09229387992,572.2462509268693,573.6468550598177,1881210.0,49.70597839355469,49.839221305705145,49.08886318249743,49.278203586372,8461200.0,24.75442123413086,24.831703255989122,24.150654862566693,24.208615918323204,2036200.0
2012-09-14,262.75335693359375,264.40591055300325,255.75437333268135,257.6013414974642,14965006.0,573.6874389648438,584.5270801106395,569.242000175576,579.7365204129364,2814840.0,49.41145706176758,49.811180533410855,49.27120527708183,49.72703160270446,7448100.0,25.372676849365234,25.382337332203033,24.604685967972834,24.875173959785116,2856000.0
2012-09-17,270.0925598144531,281.2228822338401,267.03050081108717,268.585847122254,22424239.0,544.8629760742188,577.1179527104813,542.1835316176304,575.7782057032605,5094390.0,49.362369537353516,49.69196712423411,49.24315498260263,49.39743515946272,6596600.0,24.812381744384766,25.266415225050242,24.735099724225552,25.247094259373267,1601200.0
2012-09-18,265.8639831542969,270.6757724756199,264.9405141905168,267.61374380624386,11982766.0,527.6903686523438,546.0405594516585,524.7470273467493,546.0405594516585,7220206.0,49.60081481933594,49.727043596102604,49.31329163604256,49.362380307548264,4725400.0,24.38250160217285,24.759251238828185,24.3197093818807,24.63366864079267,2365400.0
2012-09-19,,,,,,,,,,,49.6849479675293,49.91636820970658,49.43950468806651,49.677933773755434,4902500.0,23.962278366088867,24.48876267880908,23.94778856380484,24.41630998229171,1972400.0
2012-09-20,264.01708984375,270.67581821791106,260.2745797427673,261.48967068992494,12655817.0,536.7029418945312,542.7520242979562,524.3612001875018,525.7415353656717,4042506.0,49.95844268798828,50.19687712401657,49.62183629040534,49.6428735214715,4790100.0,22.749914169311523,23.856014508242882,22.735424367266987,23.856014508242882,3789800.0
2012-09-21,267.7596130371094,269.4607404463084,263.33665178945324,264.8919682778638,14142394.0,529.4158325195312,540.8847153911026,527.0814581297424,537.880467134407,4247758.0,49.47456741333008,50.14077132580595,49.418464566944635,50.14077132580595,8268300.0,22.85618019104004,23.00591491828232,22.460109588707592,22.706445463797756,2598200.0
2012-09-24,266.0584411621094,272.08535219412136,264.69753930882655,267.1277511734257,11404905.0,523.4882202148438,533.0490202566009,518.4338148268693,531.83108647079,4937020.0,49.579750061035156,49.698969938750096,49.376386620208294,49.488586954793405,4526800.0,22.460105895996094,22.817536348933277,22.339352638490737,22.701612411006806,1729800.0
2012-09-25,261.3924560546875,268.19702513466297,259.05945151809306,266.54447150931884,6942239.0,525.0108032226562,531.7297598857417,520.5856820498979,523.752281158169,3823694.0,49.334327697753906,49.811191359697766,49.271215986007,49.74807964795087,5642400.0,22.035057067871094,22.653315087732004,21.996416978063458,22.46010911104758,3277000.0
2012-09-26,255.75439453125,260.95504401852236,255.0739435660432,259.25388662176664,6749862.0,521.92529296875,529.8012758702708,520.4637821193006,525.8226717532351,3292812.0,49.38340377807617,49.783127234690774,49.376394934289245,49.53066975153814,3758200.0,21.759740829467773,22.126831834890307,21.63415822816986,22.083360580104713,3582600.0
2012-09-27,252.54653930664062,259.7399376230472,251.38003701494526,256.87229302723574,10587573.0,516.2211303710938,527.5681909142942,511.97863230622056,519.6922110883456,5605398.0,49.5377082824707,49.67796013078623,49.28525067529071,49.4255078738713,3373400.0,22.706445693969727,23.377835470630544,21.783890719299837,21.783890719299837,5049400.0
2012-09-28,260.08013916015625,264.4058924828159,255.80295948678415,256.8236657639726,11663992.0,526.10693359375,529.8013237172939,518.2309499809392,519.1647192635102,2912996.0,49.62883758544922,49.64988016357705,49.33430569479644,49.52365144611709,5021800.0,22.894821166992188,23.11217558311119,22.556711636014494,22.556711636014494,3260000.0
2012-10-01,267.0305480957031,268.4886873946065,260.5176298375695,260.5176298375695,9521185.0,528.968994140625,531.7499829757929,524.9498517475085,525.7414889927322,1795618.0,49.544700622558594,49.951438293606124,49.4605463405362,49.57976089403757,4794000.0,24.252086639404297,24.41631116257347,22.783726413720938,22.894821045097505,5034200.0
2012-10-02,,,,,,,,,,,49.52366256713867,49.832217562237624,49.26419088124257,49.684951583841226,4219000.0,25.039400100708008,25.715619202654395,23.4454571804616,24.18929782409286,10556600.0
2012-10-03,265.8639831542969,268.2941946216607,262.6561136121708,267.322122028208,9234921.0,536.966796875,537.920835237245,528.1773635046459,528.1773635046459,2318230.0,49.579750061035156,49.76208162378018,49.43248411237008,49.63585290345848,4276000.0,25.290563583374023,25.406485683503586,24.744758321164017,25.116678590631114,2931000.0
2012-10-04,266.6416931152344,271.2104951609758,265.52380941523325,267.56519224245153,7662621.0,534.73388671875,536.5607875619587,531.2830740149114,535.8909140078774,1319284.0,49.6989860534668,49.832223659597084,49.57976613709523,49.6358689977097,4630500.0,25.387168884277344,25.672146683442882,25.218113195845977,25.280905413980413,1937600.0
2012-10-05,272.7171936035156,274.61276541345757,213.323069975958,268.7802690576599,17278699.0,529.3952026367188,535.6269537377817,428.30670151973794,531.9325646125466,3836110.0,49.860260009765625,50.06362880528714,49.72000825091158,49.86727420278682,5491700.0,25.05388832092285,25.536901408195583,24.744760239876097,25.435469102079995,1950000.0
2012-10-08,264.8433532714844,275.77926181250734,263.4338477643532,273.5920681108078,7672267.0,524.8076171875,533.9624387547336,521.8642773806406,531.831054756663,1685408.0,49.92339324951172,50.07767344448116,49.69197295705757,49.79015029017205,3023600.0,24.91864585876465,25.058720099729364,24.768911134711114,24.986267397837615,1677800.0
2012-10-09,262.1700744628906,270.48135501394427,258.6705831808051,267.5165336361723,7948882.0,525.6806640625,527.2843070823093,521.6817902125222,526.9189169285637,1291154.0,49.867279052734375,50.119736523434256,49.846241821886416,49.923381901837054,4673200.0,24.981435775756836,25.10701835924267,24.73026876623659,24.92347288256469,1482000.0
2012-10-10,259.98297119140625,265.3780052560192,259.1566793214076,259.6427457088286,7446704.0,523.4478149414062,528.4819529238508,521.6818202474732,522.0877983177047,1163978.0,49.292232513427734,50.049604837768044,49.151975406923114,49.91636192415404,5150900.0,24.242427825927734,24.99109963585702,23.928470403503066,24.860685872370283,3894200.0
2012-10-11,266.1556091308594,267.2249189842575,257.79572472782706,261.1980088423137,7936504.0,523.4882202148438,528.40059279723,522.1079349038735,523.8130223808678,1635526.0,48.96263885498047,49.67793142854167,48.96263885498047,49.61481973834302,5258200.0,24.604686737060547,24.826874164177617,24.324540096202405,24.512914911055923,2203600.0
2012-10-12,263.6768493652344,266.69027474260605,262.3645212332887,266.1556347562981,7601135.0,527.14208984375,533.312984892445,516.8911458188826,519.1646621597939,2469542.0,49.12394332885742,49.55872710721619,49.04680323587188,49.15900360277434,6158600.0,24.812381744384766,24.822042227223253,24.474272215232453,24.63366741824447,1213600.0
2012-10-15,261.87847900390625,263.6768434466743,258.7678164423841,263.0935698546044,4803032.0,525.5994873046875,528.7458171620209,522.6967343634452,525.3355916631442,814528.0,49.32729721069336,49.36236282803646,48.91355074740738,49.11691955742087,4700700.0,25.232603073120117,25.256753357618052,24.768909135036193,24.831701348769705,1342600.0
2012-10-16,254.97669982910156,258.5247950526886,253.9074198938035,257.60132601765844,9626107.0,526.10693359375,531.9123896285006,522.8185214960432,526.5534995105978,1282744.0,49.299259185791016,49.713005716625766,49.25717936805689,49.43951097753702,5802400.0,25.348526000976562,25.464449949908715,25.097358980414114,25.276075145124043,1413400.0
2012-10-17,257.5041198730469,260.2259533403111,253.71300646582452,257.6013271403158,7653892.0,520.9305419921875,529.7605611425233,516.4038785851583,528.2990506430029,1597480.0,49.158992767333984,49.741047758743925,49.05380126824298,49.250161230001744,9153200.0,25.411319732666016,25.647995122137896,25.232605399843546,25.290566456492957,1680600.0
2012-10-18,262.70477294921875,264.2115157723121,258.5734335672491,258.5734335672491,6699061.0,530.7553100585938,532.2371396189905,519.7329978276812,522.1891844660004,1447128.0,49.621856689453125,49.72704823828931,49.14499297162489,49.180053254394,8081400.0,25.81221580505371,25.889497816586413,25.266412404718952,25.37267401898361,2351000.0
2012-10-19,261.4896545410156,265.7668043946022,259.1080464479313,262.4617272387091,3971067.0,523.5897216796875,532.3994725825869,520.4637114108913,531.4251156293734,2825616.0,49.00471496582031,49.72001291373805,48.81537453858453,49.523658292823264,9572400.0,25.208450317382812,25.730105293761596,25.121507821319682,25.541730499807663,2037600.0
